id,loss
4,1884.20068359375
6,2336.10986328125
9,9470.0029296875
12,5987.14111328125
15,1034.987548828125
17,2425.261474609375
21,2505.466552734375
28,1328.0941162109375
32,2620.2041015625
43,3338.11962890625
46,2923.367431640625
50,1543.646484375
54,1759.4359130859375
62,2354.76806640625
70,2275.10888671875
71,5810.3427734375
75,2115.76806640625
77,3609.111328125
81,2678.656982421875
83,2428.551513671875
87,1991.109130859375
97,2629.412841796875
103,2138.908203125
119,1344.32568359375
120,2077.73583984375
127,1495.6650390625
138,4691.9892578125
141,2722.603759765625
148,1250.3455810546875
150,2648.6689453125
151,2502.344482421875
158,1943.1383056640625
160,7313.5615234375
165,2750.64404296875
168,4104.92578125
169,4684.861328125
177,2885.153564453125
178,3684.72705078125
184,1960.2718505859375
194,6792.67724609375
198,1970.02880859375
203,5492.95849609375
211,2476.380859375
217,1493.705322265625
219,1597.1795654296875
221,4343.548828125
227,2478.61767578125
230,1660.5582275390625
235,2190.700927734375
240,1066.2198486328125
243,2951.357177734375
249,5931.66748046875
253,2619.608154296875
258,1577.680908203125
261,1687.51318359375
263,3527.370849609375
264,3063.095703125
265,4908.69287109375
268,2436.817138671875
271,1927.717041015625
274,5503.80859375
275,1059.8603515625
279,2279.023193359375
282,1713.091796875
286,2781.1220703125
288,1571.4796142578125
294,2814.70654296875
296,1363.9185791015625
297,1863.4117431640625
300,981.6412353515625
303,9070.9404296875
314,1656.314697265625
315,4179.8447265625
321,2523.565673828125
323,5093.8642578125
330,4670.27734375
341,2055.176513671875
342,5696.15869140625
352,2123.39404296875
353,3659.43408203125
360,7332.84326171875
361,2215.1220703125
362,3900.758544921875
366,1495.664794921875
372,3752.7548828125
376,3362.188720703125
377,2713.03076171875
379,1570.37744140625
380,3401.251708984375
387,1905.3681640625
392,2054.06689453125
394,10709.216796875
395,1714.1458740234375
397,1934.5203857421875
407,5910.3330078125
411,7787.802734375
416,2940.93798828125
417,1943.8201904296875
419,4111.54541015625
428,5143.447265625
431,2275.035888671875
436,7984.02734375
438,1807.634765625
445,6395.5302734375
446,7553.05615234375
455,1669.1739501953125
456,1413.4437255859375
461,1243.1082763671875
463,1966.262451171875
464,3637.92919921875
466,2281.719970703125
467,2082.084716796875
470,1619.40283203125
475,1681.8282470703125
482,4044.842529296875
490,3670.090576171875
496,2302.026123046875
497,5417.1953125
508,3127.392333984375
510,1965.92626953125
512,3076.52001953125
513,4215.275390625
523,2185.110107421875
531,5717.322265625
532,3183.976806640625
533,1699.9267578125
537,1456.7021484375
544,4707.32763671875
547,3060.83935546875
556,7635.9833984375
565,1774.7220458984375
566,1563.5872802734375
571,1681.5120849609375
573,2026.620361328125
574,1083.8297119140625
581,2587.947509765625
585,1942.6868896484375
589,2383.07763671875
597,1717.696533203125
601,3257.89794921875
602,2106.57177734375
613,2178.121337890625
616,1596.3355712890625
619,2211.0673828125
622,2359.06689453125
623,2537.01904296875
629,1872.0528564453125
634,1835.725830078125
638,1258.985107421875
642,1282.047607421875
643,2493.42431640625
645,1445.996826171875
648,8010.13720703125
652,2095.084716796875
664,1211.9541015625
666,2492.02783203125
672,1384.4000244140625
676,2733.181396484375
678,4236.552734375
682,2030.34716796875
686,3410.45751953125
688,3124.935546875
689,1769.0206298828125
690,2445.994140625
692,8717.439453125
695,2190.48486328125
697,5039.85498046875
698,2153.98046875
706,2470.94384765625
708,2103.54638671875
712,3779.681640625
715,3289.450439453125
717,1659.4132080078125
725,3187.30908203125
729,1243.4053955078125
737,1763.536865234375
739,5014.37890625
747,3942.941162109375
753,2675.6728515625
758,2785.858642578125
759,3076.792724609375
763,1754.6346435546875
773,4519.0595703125
774,2485.51611328125
776,2138.84375
788,3699.92236328125
790,4302.31591796875
794,1974.2557373046875
801,3106.10546875
802,2275.500732421875
805,2135.110107421875
809,5758.0048828125
812,2381.968505859375
825,2685.934326171875
828,2150.113037109375
830,2402.013671875
833,1302.583984375
850,4855.724609375
852,6364.44970703125
862,1794.8463134765625
863,1755.465087890625
864,1746.2137451171875
865,3231.349609375
868,5599.91796875
872,1877.2203369140625
879,5898.42236328125
880,1786.130126953125
883,1572.8077392578125
886,1922.6395263671875
923,1801.2122802734375
924,1639.863525390625
932,1658.369140625
945,6573.69921875
947,6876.85546875
948,2797.20947265625
955,3798.40185546875
963,3915.466064453125
979,1872.1944580078125
989,1968.426025390625
994,2926.49658203125
995,1943.129638671875
998,2277.1943359375
1000,4666.6201171875
1018,2488.183837890625
1019,2781.14697265625
1028,2367.167724609375
1034,1620.5501708984375
1038,2222.6630859375
1040,1939.4703369140625
1042,1551.538330078125
1057,6822.12255859375
1058,2174.72265625
1063,1366.341064453125
1066,4401.7373046875
1071,3813.504638671875
1073,3611.35400390625
1074,2765.214599609375
1077,3272.849853515625
1080,11326.865234375
1088,1285.516845703125
1096,1364.8062744140625
1097,9579.3427734375
1105,5210.35595703125
1115,1841.63330078125
1116,2827.923828125
1122,2760.5419921875
1130,3950.028076171875
1133,1262.296630859375
1137,2175.48681640625
1140,2187.179443359375
1143,9008.443359375
1149,7033.97021484375
1150,1184.1551513671875
1153,1379.8458251953125
1157,1546.8009033203125
1180,979.1588745117188
1183,1698.1861572265625
1188,1963.751220703125
1193,1351.7833251953125
1200,1148.9010009765625
1209,4228.1181640625
1214,2260.36376953125
1219,2671.357421875
1223,6336.251953125
1227,1177.35205078125
1228,1633.986083984375
1229,4406.06640625
1233,1566.5264892578125
1238,5105.4296875
1239,2204.005615234375
1241,3288.060546875
1243,2149.54052734375
1244,1711.78955078125
1245,3879.1142578125
1277,3851.336669921875
1279,3739.091552734375
1292,9823.474609375
1293,2173.085693359375
1299,10092.7255859375
1304,2830.276611328125
1313,3888.42041015625
1328,2890.66650390625
1330,1890.216796875
1334,1856.0394287109375
1335,1871.6832275390625
1336,6058.41162109375
1341,1269.60107421875
1344,1593.764404296875
1351,1649.414794921875
1352,2156.39990234375
1354,1997.205322265625
1368,5075.4560546875
1373,2107.40869140625
1375,1093.8189697265625
1381,2364.06640625
1384,5367.0830078125
1385,3765.64892578125
1388,6548.17138671875
1401,4893.49853515625
1402,3196.455322265625
1404,1896.7115478515625
1406,1869.156982421875
1409,1371.6072998046875
1422,1781.1322021484375
1429,3456.343994140625
1433,5352.06005859375
1438,1330.031494140625
1444,1735.6944580078125
1446,1558.3968505859375
1450,1612.370361328125
1451,1249.4676513671875
1454,2293.78173828125
1458,2770.10498046875
1461,3294.397705078125
1464,5521.63916015625
1465,1697.6080322265625
1478,2084.773193359375
1479,1925.6754150390625
1480,2980.375
1484,2418.440673828125
