id,loss
4,1886.419921875
6,1896.90869140625
9,10002.10546875
12,7101.93505859375
15,898.3245849609375
17,2104.89501953125
21,3319.51611328125
28,780.5279541015625
32,2847.375
43,2984.008056640625
46,3762.0185546875
50,1144.6868896484375
54,1457.7332763671875
62,2478.716796875
70,2333.774658203125
71,6026.17041015625
75,2084.72509765625
77,2780.524658203125
81,2986.147216796875
83,2169.194091796875
87,1774.8753662109375
97,1798.2801513671875
103,1671.7540283203125
119,1221.3448486328125
120,1555.0386962890625
127,1438.8739013671875
138,5323.25390625
141,3593.177734375
148,1117.927490234375
150,3229.555419921875
151,2578.679443359375
158,1910.5574951171875
160,6964.462890625
165,3018.4482421875
168,3571.364013671875
169,4745.06103515625
177,3215.724853515625
178,3912.46923828125
184,2281.362060546875
194,6380.0810546875
198,1618.38427734375
203,4495.619140625
211,2370.812255859375
217,1285.3560791015625
219,1166.7762451171875
221,5066.6572265625
227,2256.008056640625
230,1581.0672607421875
235,2289.1181640625
240,834.9761962890625
243,3485.795166015625
249,7005.98828125
253,2560.0
258,1555.664306640625
261,1970.2626953125
263,3862.407470703125
264,3313.754638671875
265,4461.95849609375
268,2131.948974609375
271,1401.66552734375
274,5576.7099609375
275,832.7799072265625
279,1685.1080322265625
282,1630.6929931640625
286,3148.1689453125
288,1464.9981689453125
294,2825.297607421875
296,1077.6064453125
297,2246.526123046875
300,947.3502807617188
303,8395.8154296875
314,1147.3212890625
315,4329.74462890625
321,2379.711181640625
323,5111.73486328125
330,3598.77294921875
341,2080.160888671875
342,5303.85107421875
352,1839.236572265625
353,3623.1298828125
360,7808.86279296875
361,2509.005126953125
362,4433.6376953125
366,1390.3594970703125
372,3076.76953125
376,3164.877685546875
377,2384.744384765625
379,1612.919921875
380,3928.5224609375
387,2049.564697265625
392,2080.31884765625
394,11784.1376953125
395,1597.7091064453125
397,1711.3233642578125
407,6892.8759765625
411,9032.0283203125
416,3101.732177734375
417,1692.921630859375
419,5166.470703125
428,6573.71337890625
431,2120.417724609375
436,9621.91015625
438,1706.032958984375
445,6889.26318359375
446,8159.86865234375
455,1715.1737060546875
456,1360.3875732421875
461,1265.248291015625
463,1836.370361328125
464,4120.3935546875
466,2148.448974609375
467,1638.9998779296875
470,1517.24658203125
475,1685.3988037109375
482,4109.8056640625
490,3132.1259765625
496,2182.91552734375
497,5092.7880859375
508,3090.757080078125
510,1851.4822998046875
512,2561.97119140625
513,3707.01806640625
523,2247.863037109375
531,5340.57080078125
532,3646.263916015625
533,1650.5447998046875
537,1308.98876953125
544,5181.822265625
547,2842.980712890625
556,7821.00732421875
565,1747.7945556640625
566,1321.01611328125
571,1642.7008056640625
573,1987.8983154296875
574,1094.8880615234375
581,2126.976318359375
585,2095.357177734375
589,2307.0849609375
597,1940.3956298828125
601,3604.846435546875
602,2474.40673828125
613,1925.2972412109375
616,1611.40625
619,2272.610107421875
622,2030.3642578125
623,2446.173828125
629,1851.133056640625
634,1588.0579833984375
638,1356.212158203125
642,1122.524169921875
643,2076.568115234375
645,1180.210205078125
648,8641.666015625
652,1628.787841796875
664,1030.423095703125
666,2477.8681640625
672,1124.2310791015625
676,2441.40478515625
678,4508.65185546875
682,1863.9859619140625
686,3276.517822265625
