id,loss
4,1967.2332763671875
6,1869.243896484375
9,10260.904296875
12,7202.78271484375
15,932.2489624023438
17,2176.585205078125
21,3570.920654296875
28,644.0549926757812
32,2844.26171875
43,2963.9736328125
46,3813.010009765625
50,1003.668701171875
54,1379.6513671875
62,2582.529541015625
70,2429.75634765625
71,5941.7529296875
75,1987.3602294921875
77,2700.994140625
81,3010.332763671875
83,2097.80810546875
87,1757.46337890625
97,1566.7025146484375
103,1583.9246826171875
119,1258.1470947265625
120,1655.8182373046875
127,1398.5379638671875
138,5143.9833984375
141,3513.897705078125
148,1115.7137451171875
150,3103.55810546875
151,2657.3388671875
158,1888.45263671875
160,6740.75244140625
165,3004.339111328125
168,3671.185302734375
169,4831.21337890625
177,3289.917724609375
178,4070.546142578125
184,2321.17236328125
194,6183.529296875
198,1628.8900146484375
203,4293.58154296875
211,2271.431640625
217,1309.6278076171875
219,1156.109130859375
221,5123.4482421875
227,2172.375244140625
230,1633.026611328125
235,2363.314453125
240,786.9610595703125
243,3538.69140625
249,7180.00732421875
253,2458.474853515625
258,1630.5419921875
261,2082.0380859375
263,3854.468994140625
264,3239.55908203125
265,4480.02099609375
268,2108.462646484375
271,1321.2589111328125
274,5602.345703125
275,885.1766967773438
279,1704.24267578125
282,1834.2440185546875
286,3107.246337890625
288,1447.5228271484375
294,2839.354248046875
296,1060.3045654296875
297,2144.540283203125
300,934.857666015625
303,8071.20166015625
314,1203.7757568359375
315,4131.97998046875
321,2429.993408203125
323,4893.41162109375
330,3456.2919921875
341,1959.479736328125
342,5479.10546875
352,1627.827880859375
353,3557.3447265625
360,7977.81591796875
361,2482.648193359375
362,4385.9150390625
366,1354.2310791015625
372,2929.6357421875
376,3329.372802734375
377,2294.552978515625
379,1628.302734375
380,4104.89990234375
387,2108.08544921875
392,2104.157470703125
394,11642.806640625
395,1632.6348876953125
397,1679.3302001953125
407,6924.326171875
411,9241.314453125
416,2985.93359375
417,1645.6673583984375
419,5172.49169921875
428,6547.85595703125
431,2165.290771484375
