id,loss
4,1922.0048828125
6,2370.077392578125
9,9703.6884765625
12,5881.0400390625
15,1031.877685546875
17,2428.64599609375
21,2511.147216796875
28,1288.22607421875
32,2641.6494140625
43,3261.930419921875
46,2996.719482421875
50,1539.46044921875
54,1745.331298828125
62,2367.385009765625
70,2291.4052734375
71,5724.04541015625
75,2093.716796875
77,3560.83984375
81,2641.377197265625
83,2457.86962890625
87,1992.900146484375
97,2605.310791015625
103,2122.7841796875
119,1335.3779296875
120,2003.069091796875
127,1541.36962890625
138,4697.04443359375
141,2758.721923828125
148,1260.0654296875
150,2674.21435546875
151,2587.38623046875
158,1949.603515625
160,7193.36767578125
165,2652.85546875
168,4141.2314453125
169,4606.1630859375
177,2848.50439453125
178,3529.31103515625
184,1938.114013671875
194,6498.50634765625
198,2005.0693359375
203,5404.708984375
211,2557.764404296875
217,1491.519775390625
219,1576.5238037109375
221,4294.7705078125
227,2461.19140625
230,1694.6282958984375
235,2154.798828125
240,1066.8984375
243,2945.75732421875
249,5818.9931640625
253,2668.8154296875
258,1586.5625
261,1725.7930908203125
263,3649.60888671875
264,3158.435302734375
265,4895.201171875
268,2491.652587890625
271,2012.3509521484375
274,5500.67919921875
275,1051.4449462890625
279,2229.515380859375
282,1721.0308837890625
286,2810.983642578125
288,1560.59912109375
294,2776.010498046875
296,1331.008056640625
297,1878.4515380859375
300,983.6156616210938
303,8920.2880859375
314,1652.2353515625
315,4262.86181640625
321,2521.810302734375
323,5102.0009765625
330,4643.96240234375
341,2041.9215087890625
342,5689.94482421875
352,2159.32470703125
353,3683.907470703125
360,7122.0986328125
361,2159.56640625
362,3900.85400390625
366,1474.462646484375
372,3820.237060546875
376,3441.35302734375
377,2739.505126953125
379,1537.3016357421875
380,3422.569580078125
387,1896.8985595703125
392,2032.6339111328125
394,10850.1162109375
395,1657.5841064453125
397,1886.8092041015625
407,6106.759765625
411,7624.0693359375
416,3020.55224609375
417,1956.72216796875
419,4375.15966796875
428,5096.26953125
431,2307.095947265625
436,7441.24609375
438,1778.806396484375
445,6351.9208984375
446,7312.35595703125
455,1678.917724609375
