id,loss
4,2008.59521484375
6,2163.85498046875
9,9653.2099609375
12,5142.91357421875
15,1079.2078857421875
17,2367.977783203125
21,2328.608154296875
28,1461.5791015625
32,2745.4658203125
43,2890.153564453125
46,2824.98828125
50,1676.8779296875
54,1768.1646728515625
62,2372.705810546875
70,2214.182373046875
71,5796.24365234375
75,2023.3568115234375
77,3030.95703125
81,2705.567138671875
83,2496.604248046875
87,1802.984375
97,2684.161376953125
103,2201.805419921875
119,1409.5823974609375
120,2037.1728515625
127,1638.2144775390625
138,4147.2978515625
141,3435.993408203125
148,1332.18603515625
150,2470.772705078125
151,2546.0458984375
158,1947.427734375
160,7047.67333984375
165,3101.403564453125
168,4012.085693359375
169,4655.48583984375
177,2821.183349609375
178,3543.444091796875
184,1797.5228271484375
194,4198.83447265625
198,2203.863037109375
203,5475.51025390625
211,2396.5126953125
217,1549.5726318359375
219,1556.4422607421875
221,4384.6630859375
227,2316.475341796875
230,1762.4349365234375
235,2237.769287109375
240,1287.384765625
243,2923.626708984375
249,5743.986328125
253,2708.267333984375
258,1726.4232177734375
261,1789.4185791015625
263,3158.125244140625
264,2871.617919921875
265,5395.04345703125
268,2116.202880859375
271,2029.900390625
274,5691.75048828125
275,1012.559814453125
279,2206.965087890625
282,1882.9671630859375
286,2830.322998046875
288,1594.66015625
294,2698.975830078125
296,1401.7774658203125
297,1792.279296875
300,1054.5057373046875
303,8781.2177734375
314,1588.1878662109375
315,4476.77490234375
321,2438.22265625
323,5197.21728515625
330,4254.7490234375
341,1621.7974853515625
342,5099.22021484375
352,2092.0048828125
353,3704.241455078125
360,6751.91162109375
361,1954.8856201171875
362,3651.592041015625
366,1403.5421142578125
372,3494.763671875
376,3696.4990234375
377,2827.005859375
379,1533.3946533203125
380,3659.845703125
387,1611.0504150390625
392,2384.594482421875
394,9413.64453125
395,2064.724365234375
397,1929.4464111328125
407,5035.8046875
411,6792.12353515625
416,2665.526611328125
417,2131.644287109375
419,4015.33203125
428,4605.5751953125
431,2230.729736328125
436,7844.23876953125
438,1979.705078125
445,6219.92333984375
446,6472.296875
455,1525.4774169921875
456,1392.2081298828125
461,1273.875244140625
463,2004.2252197265625
464,4463.27294921875
466,2000.017578125
467,2676.13037109375
470,1629.9937744140625
475,1707.8670654296875
482,3953.071044921875
490,3175.257568359375
496,2467.531982421875
497,6047.173828125
508,3364.303466796875
510,2463.3623046875
512,3305.001220703125
513,3351.182861328125
523,2077.996337890625
531,5738.64599609375
532,2964.1513671875
533,1850.0234375
537,1508.04736328125
544,4681.923828125
547,3039.886962890625
556,7665.73193359375
565,1816.2265625
566,1851.5443115234375
571,1785.0289306640625
573,2224.130126953125
574,1207.1436767578125
581,2673.7578125
585,1881.8819580078125
589,2354.457763671875
597,1628.3873291015625
601,3313.031982421875
602,2345.943603515625
613,2396.76171875
616,1683.85107421875
619,2115.6220703125
622,2431.689208984375
623,2367.448974609375
629,1835.0009765625
634,1784.6455078125
638,1381.919921875
642,1418.17431640625
643,2528.9814453125
645,1571.6993408203125
648,6621.37646484375
652,2150.283447265625
664,1266.147216796875
666,2425.247802734375
672,1608.2625732421875
676,2914.5078125
678,3883.930419921875
682,2116.018310546875
686,3868.5546875
688,3137.166748046875
689,1978.3779296875
690,2290.822265625
692,7107.568359375
695,2094.0107421875
697,5064.18359375
698,1906.0931396484375
706,2782.87109375
708,1884.1328125
712,3683.740966796875
715,3273.1455078125
717,1643.0006103515625
725,3253.3125
729,1251.9410400390625
737,1696.7391357421875
739,4534.49365234375
747,4056.634765625
753,2873.850830078125
758,2792.987060546875
759,2965.788330078125
763,1687.6639404296875
773,4544.6318359375
774,2608.314208984375
776,2200.304443359375
788,4492.24658203125
790,4232.60205078125
794,2067.325927734375
801,2631.796630859375
802,2699.7412109375
805,1994.9808349609375
809,5401.1455078125
812,2211.9541015625
825,2360.844482421875
828,2400.1025390625
830,2296.437255859375
833,1471.8470458984375
850,5100.19580078125
852,6350.15234375
862,1924.021484375
863,1999.1353759765625
864,1910.7454833984375
865,3176.546142578125
868,5914.64990234375
872,1766.6810302734375
879,5810.61181640625
880,1880.9715576171875
883,1941.1622314453125
886,2018.3851318359375
923,1731.31787109375
924,1821.0758056640625
932,1840.5640869140625
945,5939.962890625
947,6999.83056640625
948,2364.885009765625
955,3371.4453125
963,3993.018310546875
979,2088.938720703125
989,2126.572509765625
994,2827.8720703125
995,2129.5322265625
998,2091.242919921875
1000,4418.06591796875
1018,2948.0625
1019,2416.015869140625
1028,2293.346923828125
1034,1534.9853515625
1038,2399.52294921875
1040,1822.2679443359375
1042,1620.7310791015625
1057,6712.11962890625
1058,2120.758056640625
1063,1327.776611328125
1066,4261.88134765625
1071,4005.850341796875
1073,3780.433349609375
1074,2646.43994140625
1077,4048.477294921875
1080,11750.4794921875
1088,1266.1695556640625
1096,1505.7666015625
1097,8296.0703125
1105,5799.26416015625
1115,1988.46923828125
1116,2939.208740234375
1122,2286.374267578125
1130,4173.142578125
1133,1478.7054443359375
1137,2383.667236328125
1140,2166.890380859375
1143,8256.705078125
1149,7417.68115234375
1150,1313.7957763671875
1153,1615.0640869140625
1157,1546.5374755859375
1180,1008.9577026367188
1183,1616.48828125
1188,2198.687255859375
1193,1543.2230224609375
1200,1331.966796875
1209,3405.244384765625
1214,2043.0
1219,2596.618408203125
1223,5737.423828125
1227,1259.8260498046875
1228,1605.7205810546875
1229,4024.082275390625
1233,1965.6099853515625
1238,4843.87060546875
1239,2432.706787109375
1241,3248.0556640625
1243,2287.229248046875
1244,1649.5252685546875
1245,3902.465087890625
1277,3718.022705078125
1279,3759.041259765625
1292,7863.712890625
1293,2548.9814453125
1299,9270.6396484375
1304,2632.676025390625
1313,4256.89111328125
1328,2780.000732421875
1330,1929.38037109375
1334,1780.0634765625
1335,2062.82421875
1336,5260.73681640625
1341,1537.7047119140625
1344,1528.2783203125
1351,1737.27880859375
1352,2688.171630859375
1354,2100.678466796875
1368,5742.01220703125
1373,2192.301025390625
1375,1198.64990234375
1381,2630.755126953125
1384,4458.27294921875
1385,3650.373046875
1388,7149.16015625
1401,4672.89208984375
1402,3506.635986328125
1404,1925.220703125
1406,1688.1009521484375
1409,1640.47509765625
1422,1739.66015625
1429,3369.306640625
1433,5175.99951171875
1438,1626.4267578125
1444,1848.5845947265625
1446,1749.2420654296875
1450,1675.9017333984375
1451,1406.2647705078125
1454,1991.6314697265625
1458,3117.266357421875
1461,3047.0966796875
1464,4921.91064453125
1465,1738.14111328125
1478,2496.4033203125
1479,1879.1160888671875
1480,2898.592529296875
1484,2584.607421875
1486,1206.9913330078125
1488,1217.46435546875
1489,3321.766357421875
1491,1274.7532958984375
1507,2257.899169921875
1515,1922.9989013671875
1519,2209.161376953125
1528,2319.277099609375
1529,1364.759765625
1530,2838.215576171875
1532,1331.565673828125
1541,1761.9097900390625
1542,3257.7431640625
1547,1639.0413818359375
1549,1866.7012939453125
1553,2295.047119140625
1554,3232.461669921875
1555,1613.93408203125
1559,1960.251953125
1565,2103.763916015625
1568,1475.3773193359375
1576,3725.0703125
1579,1249.3115234375
1592,1740.4417724609375
1596,3521.16796875
1605,1538.8472900390625
1607,2034.9468994140625
1612,1871.13232421875
1617,2937.815673828125
1619,3009.887451171875
1620,7576.03662109375
1624,2640.082275390625
1627,1608.7392578125
1633,2296.684326171875
1636,1997.94091796875
1639,1807.0355224609375
1640,3094.248046875
1644,1777.6865234375
1646,2626.496826171875
1647,3404.777587890625
1654,1707.8448486328125
1655,3256.767578125
